real_price,theme_cat,theme_lic
14.99,Standard,FALSE
25.33,Standard,FALSE
3.78,Standard,FALSE
76,Standard,FALSE
4.77,Standard,FALSE
23.11,Standard,FALSE
10.32,Standard,FALSE
9.53,Standard,FALSE
57.77,Standard,FALSE
13.88,Standard,FALSE
33.48,Standard,FALSE
5.11,Standard,FALSE
4.19,Standard,FALSE
3.95,Standard,FALSE
19.99,Standard,FALSE
25.9,Standard,FALSE
5.26,Standard,FALSE
13.68,Standard,FALSE
35.5,Standard,FALSE
69.33,Standard,FALSE
26.57,Standard,FALSE
45.33,Standard,TRUE
42.88,Standard,FALSE
49.99,Standard,FALSE
106.27,Standard,FALSE
79.99,Standard,FALSE
4.99,Standard,FALSE
40.58,Standard,FALSE
414.25,Standard,TRUE
4.19,Standard,FALSE
12.99,Standard,TRUE
20.28,Standard,TRUE
49.99,Standard,TRUE
19.99,Standard,TRUE
23.11,Standard,FALSE
164.62,Standard,FALSE
6.73,Standard,FALSE
31.55,Standard,FALSE
18.11,Standard,FALSE
3.95,Standard,FALSE
6.99,Standard,FALSE
51.87,Standard,FALSE
37.99,Standard,FALSE
19.99,Standard,FALSE
14.99,Standard,FALSE
3.49,Standard,FALSE
9.99,Standard,FALSE
89.99,Standard,FALSE
21.63,Standard,FALSE
19.99,Standard,FALSE
18.48,Standard,FALSE
40.58,Standard,FALSE
319.99,Standard,FALSE
83.5,Standard,FALSE
19,Standard,TRUE
24.99,Standard,TRUE
13.15,Standard,FALSE
62.13,Standard,TRUE
34.99,Standard,TRUE
71.02,Standard,FALSE
67.64,Standard,FALSE
324.59,Standard,FALSE
21.36,Standard,FALSE
19.99,Standard,FALSE
162.87,Standard,TRUE
9.99,Standard,TRUE
4.26,Standard,FALSE
9.07,Standard,FALSE
14.99,Standard,FALSE
12.51,Standard,FALSE
64.91,Standard,TRUE
9.21,Standard,FALSE
69.99,Standard,FALSE
37.99,Standard,FALSE
86.55,Standard,TRUE
4.99,Standard,TRUE
5.61,Standard,FALSE
4.99,Standard,TRUE
79.99,Standard,TRUE
39.99,Standard,TRUE
56.17,Standard,TRUE
23.11,Standard,TRUE
71.02,Standard,TRUE
103.99,Standard,TRUE
33.69,Standard,TRUE
32.45,Standard,TRUE
11.56,Standard,TRUE
3.99,Standard,TRUE
50.72,Standard,TRUE
34.65,Standard,TRUE
80.89,Standard,TRUE
108.58,Standard,TRUE
131.89,Standard,TRUE
25.88,Standard,TRUE
59.99,Standard,TRUE
57.78,Standard,TRUE
21.63,Standard,TRUE
103.55,Standard,TRUE
99.99,Standard,FALSE
64.09,Standard,TRUE
31.06,Standard,TRUE
110.99,Standard,FALSE
19.99,Standard,TRUE
90.65,Standard,TRUE
41.95,Standard,FALSE
29.99,Standard,TRUE
50.72,Standard,FALSE
69.99,Standard,FALSE
34.99,Standard,FALSE
25.9,Standard,TRUE
59.64,Standard,TRUE
40.58,Standard,TRUE
34.99,Standard,FALSE
32.45,Standard,TRUE
34.99,Standard,TRUE
69.99,Standard,TRUE
29.99,Standard,TRUE
32.04,Standard,TRUE
13.15,Standard,TRUE
8.98,Standard,FALSE
39.99,Standard,TRUE
25.36,Standard,TRUE
29.99,Standard,FALSE
12.42,Standard,TRUE
29.99,Standard,FALSE
89.99,Standard,TRUE
81.16,Standard,FALSE
101.45,Standard,TRUE
29.99,Standard,FALSE
37,Standard,FALSE
35.78,Standard,FALSE
20.97,Standard,FALSE
4.19,Standard,FALSE
15.21,Standard,TRUE
49.99,Standard,TRUE
15.21,Standard,TRUE
3.99,Standard,TRUE
3.78,Standard,FALSE
36.24,Standard,TRUE
4.13,Standard,TRUE
34.99,Standard,FALSE
119.99,Standard,FALSE
27.97,Standard,FALSE
27.97,Standard,FALSE
51.77,Standard,TRUE
129.99,Standard,TRUE
74.99,Standard,TRUE
41.42,Standard,TRUE
101.45,Standard,FALSE
109.99,Standard,TRUE
81.16,Standard,TRUE
12.17,Standard,FALSE
34.99,Standard,TRUE
40.58,Standard,TRUE
21.36,Standard,TRUE
24.99,Standard,TRUE
5.59,Standard,FALSE
8.39,Standard,FALSE
111.86,Standard,FALSE
26.31,Standard,TRUE
59.99,Standard,TRUE
28.08,Standard,FALSE
199.99,Standard,TRUE
7.09,Standard,FALSE
114.33,Standard,FALSE
97.72,Standard,TRUE
199.99,Standard,TRUE
54.09,Standard,TRUE
69.92,Standard,FALSE
108.19,Standard,TRUE
101.31,Standard,FALSE
28.58,Standard,FALSE
35.5,Standard,FALSE
34.99,Standard,TRUE
20.28,Standard,FALSE
53.41,Standard,FALSE
12.99,Standard,TRUE
40.58,Standard,FALSE
5.06,Standard,TRUE
6.76,Standard,FALSE
6.76,Standard,FALSE
6.76,Standard,FALSE
10.13,Standard,FALSE
32.56,Standard,FALSE
17.33,Standard,FALSE
5.42,Standard,FALSE
16.28,Standard,FALSE
29.99,Standard,FALSE
2.97,Standard,FALSE
39.99,Standard,TRUE
37.99,Standard,TRUE
9.99,Standard,TRUE
56.17,Standard,TRUE
53.41,Standard,TRUE
23.86,Standard,TRUE
26.31,Standard,TRUE
55.8,Standard,TRUE
69.92,Standard,TRUE
64.75,Standard,TRUE
61.66,Standard,TRUE
86.33,Standard,TRUE
6.17,Standard,TRUE
9.99,Standard,TRUE
23.11,Standard,TRUE
135.28,Standard,TRUE
10.14,Standard,TRUE
33.69,Standard,FALSE
79.99,Standard,FALSE
14.51,Standard,FALSE
14.51,Standard,FALSE
80.53,Standard,FALSE
108.58,Standard,FALSE
39.99,Standard,FALSE
93.2,Standard,TRUE
15.52,Standard,TRUE
29.99,Standard,FALSE
4.99,Standard,TRUE
67.64,Standard,FALSE
22.46,Standard,FALSE
14.11,Standard,FALSE
19.99,Standard,FALSE
9.79,Standard,FALSE
256.39,Standard,FALSE
199.99,Standard,TRUE
32.45,Standard,FALSE
20.28,Standard,FALSE
14.99,Standard,FALSE
8.58,Standard,FALSE
202.92,Standard,FALSE
11.69,Standard,FALSE
11.82,Standard,FALSE
162.29,Standard,FALSE
120.54,Standard,FALSE
119.99,Standard,FALSE
39.99,Standard,FALSE
48.06,Standard,FALSE
5.42,Standard,FALSE
5.07,Standard,FALSE
43.42,Standard,FALSE
14.11,Standard,FALSE
27.06,Standard,TRUE
67.64,Standard,TRUE
112.34,Standard,TRUE
5.11,Standard,FALSE
88.64,Standard,FALSE
63.32,Standard,FALSE
126.89,Standard,FALSE
50.55,Standard,FALSE
53.41,Standard,FALSE
64.99,Standard,FALSE
20.28,Standard,FALSE
29.03,Standard,FALSE
29.99,Standard,FALSE
53.41,Standard,TRUE
45.66,Standard,FALSE
4.26,Standard,FALSE
3.32,Standard,FALSE
33.63,Standard,FALSE
2.86,Standard,FALSE
31.93,Standard,FALSE
19.99,Standard,FALSE
5.36,Standard,FALSE
2.97,Standard,FALSE
28.58,Standard,FALSE
8.58,Standard,FALSE
7.25,Standard,FALSE
10.6,Standard,FALSE
7.88,Standard,FALSE
19.99,Standard,FALSE
49.99,Standard,FALSE
2.38,Standard,FALSE
9.98,Standard,FALSE
2.8,Standard,FALSE
2.8,Standard,FALSE
5.59,Standard,FALSE
8.39,Standard,FALSE
5.81,Standard,FALSE
50.72,Standard,FALSE
20.7,Standard,FALSE
21.63,Standard,FALSE
43.27,Standard,FALSE
12.95,Standard,TRUE
3.78,Standard,FALSE
16.28,Standard,FALSE
86.55,Standard,FALSE
5.17,Standard,TRUE
108.58,Standard,FALSE
27.04,Standard,FALSE
38.85,Standard,FALSE
35.73,Standard,FALSE
24.14,Standard,FALSE
24.66,Standard,FALSE
88.64,Standard,FALSE
46.22,Standard,FALSE
4.62,Standard,FALSE
14.29,Standard,FALSE
13.29,Standard,FALSE
31.06,Standard,FALSE
6.76,Standard,FALSE
6.4,Standard,FALSE
54.09,Standard,FALSE
49.99,Standard,TRUE
99.99,Standard,TRUE
59.99,Standard,TRUE
39.99,Standard,TRUE
12.95,Standard,TRUE
5.59,Standard,FALSE
16.74,Standard,FALSE
12.95,Standard,TRUE
10.14,Standard,TRUE
55.88,Standard,FALSE
12.66,Standard,FALSE
26.7,Standard,FALSE
31.06,Standard,FALSE
31.06,Standard,TRUE
31.06,Standard,TRUE
31.06,Standard,TRUE
561.76,Standard,TRUE
19,Standard,FALSE
28.89,Standard,FALSE
54.09,Standard,FALSE
48.85,Standard,FALSE
35.78,Standard,TRUE
30.43,Standard,TRUE
59.64,Standard,TRUE
29.99,Standard,FALSE
99.99,Standard,FALSE
7.13,Standard,FALSE
81.16,Standard,FALSE
79.99,Standard,FALSE
49.99,Standard,TRUE
32.04,Standard,FALSE
86.86,Standard,FALSE
42.72,Standard,FALSE
49.99,Standard,FALSE
47.41,Standard,FALSE
56.54,Standard,FALSE
110.26,Standard,FALSE
166.8,Standard,FALSE
5.78,Standard,FALSE
11.93,Standard,FALSE
6.2,Standard,FALSE
30.43,Standard,TRUE
4.06,Standard,TRUE
116.56,Standard,FALSE
75.98,Standard,FALSE
12.99,Standard,TRUE
15.03,Standard,FALSE
4.32,Standard,TRUE
59.5,Standard,TRUE
5.81,Standard,FALSE
11.56,Standard,TRUE
24.99,Standard,TRUE
115.54,Standard,TRUE
41.95,Standard,FALSE
25.9,Standard,FALSE
4.99,Standard,TRUE
101.45,Standard,FALSE
19.99,Standard,FALSE
11.32,Standard,FALSE
24.99,Standard,FALSE
6.97,Standard,FALSE
13.95,Standard,FALSE
34.87,Standard,FALSE
69.75,Standard,FALSE
13.95,Standard,FALSE
13.95,Standard,FALSE
130.29,Standard,TRUE
43.42,Standard,TRUE
7.09,Standard,FALSE
59.99,Standard,FALSE
13.45,Standard,FALSE
67.71,Standard,FALSE
114.71,Standard,FALSE
11.93,Standard,FALSE
23.86,Standard,FALSE
46.21,Standard,FALSE
83.5,Standard,FALSE
59.64,Standard,FALSE
22.56,Standard,FALSE
5.96,Standard,FALSE
71.02,Standard,FALSE
9.87,Standard,FALSE
11.1,Standard,FALSE
23.86,Standard,FALSE
119.28,Standard,FALSE
24.66,Standard,FALSE
75.73,Standard,FALSE
17.82,Standard,FALSE
4.99,Standard,TRUE
129.83,Standard,FALSE
124.27,Standard,FALSE
4.99,Standard,TRUE
39.99,Standard,FALSE
9.99,Standard,TRUE
24.99,Standard,TRUE
16.84,Standard,FALSE
29.99,Standard,FALSE
29.99,Standard,FALSE
43.54,Standard,FALSE
3.95,Standard,FALSE
19.99,Standard,FALSE
4.45,Standard,FALSE
29.99,Standard,FALSE
65.77,Standard,TRUE
29.69,Standard,FALSE
29.69,Standard,FALSE
18.34,Standard,FALSE
5.35,Standard,FALSE
11.69,Standard,FALSE
2.86,Standard,FALSE
20.28,Standard,FALSE
12.99,Standard,FALSE
27.1,Standard,FALSE
12.95,Standard,FALSE
85.46,Standard,TRUE
36.61,Standard,FALSE
44.72,Standard,FALSE
14.06,Standard,FALSE
13.43,Standard,FALSE
142.59,Standard,FALSE
31.93,Standard,FALSE
14.99,Standard,FALSE
13.43,Standard,FALSE
4.19,Standard,FALSE
82.84,Standard,TRUE
16.46,Standard,FALSE
168.36,Standard,FALSE
20.7,Standard,FALSE
8.58,Standard,FALSE
65.14,Standard,FALSE
20.57,Standard,FALSE
21.71,Standard,FALSE
58.75,Standard,FALSE
101.45,Standard,FALSE
99.99,Standard,FALSE
72.48,Standard,FALSE
65.14,Standard,FALSE
14.99,Standard,TRUE
63.86,Standard,FALSE
11.61,Standard,FALSE
3.82,Standard,FALSE
4.26,Standard,FALSE
4.99,Standard,TRUE
9.99,Standard,FALSE
13.28,Standard,FALSE
49.4,Standard,FALSE
20.28,Standard,TRUE
13.09,Standard,FALSE
21.36,Standard,TRUE
53.41,Standard,TRUE
35.78,Standard,TRUE
59.64,Standard,TRUE
69.99,Standard,TRUE
3.95,Standard,FALSE
15.52,Standard,TRUE
4.26,Standard,FALSE
4.26,Standard,FALSE
4.69,Standard,FALSE
69.99,Standard,FALSE
10.67,Standard,FALSE
32.04,Standard,FALSE
75.98,Standard,FALSE
10.35,Standard,FALSE
39.99,Standard,FALSE
49.99,Standard,TRUE
9.99,Standard,TRUE
41.95,Standard,TRUE
38.85,Standard,TRUE
57.77,Standard,TRUE
61.66,Standard,TRUE
202.92,Standard,TRUE
5.07,Standard,TRUE
60.87,Standard,TRUE
10.14,Standard,TRUE
11.31,Standard,FALSE
64.75,Standard,FALSE
46.22,Standard,FALSE
83.49,Standard,FALSE
147.99,Standard,TRUE
44.93,Standard,TRUE
13.43,Standard,FALSE
12.66,Standard,FALSE
129.51,Standard,TRUE
4.99,Standard,TRUE
49.99,Standard,TRUE
10.35,Standard,FALSE
10.35,Standard,FALSE
5.06,Standard,FALSE
4.99,Standard,TRUE
9.07,Standard,FALSE
12.95,Standard,FALSE
3.55,Standard,FALSE
19,Standard,FALSE
4.99,Standard,TRUE
5.4,Standard,FALSE
