set_num,set_name,piece_count,real_price,real_ppp,theme_cat,theme_lic
10244-1,Fairground Mixer,1746,149.99,0.09,Standard,FALSE
21005-1,Fallingwater,811,108.58,0.13,Standard,FALSE
9567-1,Fang-Suei,19,10.14,0.53,Standard,FALSE
9571-1,Fangdam,20,10.14,0.51,Standard,FALSE
9455-1,Fangpyre Mech,255,25.36,0.1,Standard,FALSE
9445-1,Fangpyre Truck Ambush,452,50.72,0.11,Standard,FALSE
9457-1,Fangpyre Wrecking Ball,415,50.72,0.12,Standard,FALSE
3403-1,Fans' Grandstand with Scoreboard,81,20.29,0.25,Standard,FALSE
7637-1,Farm,609,97.72,0.16,Standard,FALSE
4626-1,Farm Brick Box,232,15.21,0.07,Standard,FALSE
7566-1,Farmer,16,4.26,0.27,Standard,FALSE
21009-1,Farnsworth House,546,62.13,0.11,Standard,FALSE
7967-1,Fast,69,13.88,0.2,Standard,FALSE
6337-1,Fast Track Finish,339,59.39,0.18,Standard,FALSE
8663-1,Fat Trax,42,4.62,0.11,Standard,FALSE
8142-1,Ferrari 248 F1 1:24,167,22.46,0.13,Standard,FALSE
8144-1,Ferrari 248 F1 Team (Michael Schumacher Edition),726,78.64,0.11,Standard,FALSE
8671-1,Ferrari 430 Spider 1:17,559,46.21,0.08,Standard,FALSE
8145-1,Ferrari 599 GTB Fiorano 1:10,1327,123.58,0.09,Standard,FALSE
8157-1,Ferrari F1 1:9,997,97.37,0.1,Standard,FALSE
8673-1,Ferrari F1 Fuel Stop,189,23.1,0.12,Standard,FALSE
8155-1,Ferrari F1 Pit,482,43.27,0.09,Standard,FALSE
8375-1,Ferrari F1 Pit Set,242,37,0.15,Standard,FALSE
8362-1,Ferrari F1 Racer,113,18.5,0.16,Standard,FALSE
8386-1,Ferrari F1 Racer,738,86.33,0.12,Standard,FALSE
8674-1,Ferrari F1 Racer 1:8,1246,161.76,0.13,Standard,FALSE
8123-1,Ferrari F1 Racers,139,16.28,0.12,Standard,FALSE
8153-1,Ferrari F1 Truck,270,21.63,0.08,Standard,FALSE
8143-1,Ferrari F430 Challenge 1:17,690,56.17,0.08,Standard,FALSE
8672-1,Ferrari Finish Line,573,69.33,0.12,Standard,FALSE
8156-1,Ferrari FXX 1:17,626,54.09,0.09,Standard,FALSE
8185-1,Ferrari Truck,534,86.86,0.16,Standard,FALSE
8168-1,Ferrari Victory,202,21.71,0.11,Standard,FALSE
3410-1,Field Expander,53,20.29,0.38,Standard,FALSE
8107-1,Fight for the Golden Tower,571,56.17,0.1,Standard,FALSE
7683-1,Fight on the Flying Wing,376,54.28,0.14,Standard,TRUE
7198-1,Fighter Plane Attack,384,54.28,0.14,Standard,TRUE
7200-1,Final Duel I,31,9.07,0.29,Standard,TRUE
7201-1,Final Duel II,26,9.07,0.35,Standard,TRUE
9480-1,Finn McMissile,52,7.09,0.14,Standard,TRUE
850618-1,Fire Accessory Pack,43,14.99,0.35,Standard,FALSE
850913-1,Fire and Ice Minifigure Accessory Set,49,14.99,0.31,Standard,FALSE
4807-1,Fire Attack,24,2.64,0.11,Standard,FALSE
4427-1,Fire ATV,50,6.08,0.12,Standard,FALSE
8188-1,Fire Blaster,67,10.67,0.16,Standard,FALSE
1248-1,Fire Boat,24,2.38,0.1,Standard,FALSE
60005-1,Fire Boat,222,29.99,0.14,Standard,FALSE
7207-1,Fire Boat,306,53.41,0.17,Standard,FALSE
6082-1,Fire Breathing Fortress,397,103.18,0.26,Standard,FALSE
10197-1,Fire Brigade,2231,162.87,0.07,Standard,FALSE
7241-1,Fire Car,46,4.76,0.1,Standard,FALSE
30010-1,Fire Chief,31,3.19,0.1,Standard,FALSE
6407-1,Fire Chief,26,7.98,0.31,Standard,FALSE
60001-1,Fire Chief Car,80,11.99,0.15,Standard,FALSE
7046-1,Fire Command Craft,269,37,0.14,Standard,FALSE
6389-1,Fire Control Center,533,92.68,0.17,Standard,FALSE
8136-1,Fire Crusher,65,11.24,0.17,Standard,FALSE
60003-1,Fire Emergency,301,39.99,0.13,Standard,FALSE
6486-1,Fire Engine,66,14.51,0.22,Standard,FALSE
4020-1,Fire Fighter,206,58.44,0.28,Standard,FALSE
6191-1,Fire Fighter Building Set,117,10.85,0.09,Standard,FALSE
6478-1,Fire Fighters' HQ,237,67.64,0.29,Standard,FALSE
6477-1,Fire Fighters' Lift Truck,114,27.06,0.24,Standard,FALSE
7475-1,Fire Hammer vs. Mutant Lizards,254,23.86,0.09,Standard,FALSE
7238-1,Fire Helicopter,75,11.92,0.16,Standard,FALSE
60010-1,Fire Helicopter,232,39.99,0.17,Standard,FALSE
7206-1,Fire Helicopter,342,42.72,0.12,Standard,FALSE
6385-1,Fire House-I,407,93.1,0.23,Standard,FALSE
7944-1,Fire Hovercraft,274,33.69,0.12,Standard,FALSE
60000-1,Fire Motorcycle,40,6.99,0.17,Standard,FALSE
3829-1,Fire Nation Ship,722,57.78,0.08,Standard,TRUE
4209-1,Fire Plane,522,60.87,0.12,Standard,FALSE
8669-1,Fire Spinner,113,11.56,0.1,Standard,FALSE
60088-1,Fire Starter Set,92,9.99,0.11,Standard,FALSE
6382-1,Fire Station,390,64.07,0.16,Standard,FALSE
7240-1,Fire Station,260,35.78,0.14,Standard,FALSE
7945-1,Fire Station,600,67.4,0.11,Standard,FALSE
7208-1,Fire Station,662,85.46,0.13,Standard,FALSE
60004-1,Fire Station,752,99.99,0.13,Standard,FALSE
2507-1,Fire Temple,1180,124.27,0.11,Standard,FALSE
4430-1,Fire Transporter,522,50.72,0.1,Standard,FALSE
60002-1,Fire Truck,209,19.99,0.1,Standard,FALSE
4208-1,Fire Truck,243,20.28,0.08,Standard,FALSE
7239-1,Fire Truck,214,27.42,0.13,Standard,FALSE
70156-1,Fire vs. Ice,102,19.99,0.2,Standard,FALSE
7703-1,Fire Vulture,177,17.33,0.1,Standard,FALSE
2538-1,Fire-Cart,20,2.86,0.14,Standard,FALSE
8873-1,Fireball Catapult,46,9.54,0.21,Standard,FALSE
7906-1,Fireboat,187,39.31,0.21,Standard,FALSE
5613-1,Firefighter,25,3.78,0.15,Standard,FALSE
7043-1,Firefighter,69,9.87,0.14,Standard,FALSE
4031-1,Firefighter,361,88.94,0.25,Standard,FALSE
4642-1,Fishing Boat,64,20.7,0.32,Standard,FALSE
6316-1,Flags and Fences,38,7.88,0.21,Standard,FALSE
41500-1,Flain,58,4.99,0.09,Standard,TRUE
6571-1,Flame Fighters,428,86.46,0.2,Standard,FALSE
8641-1,Flame Glider,52,4.77,0.09,Standard,FALSE
70150-1,Flaming Claws,74,12.99,0.18,Standard,FALSE
41531-1,Flamzer,60,4.99,0.08,Standard,TRUE
7124-1,Flash Speeder,106,13.53,0.13,Standard,TRUE
4590-1,Flash Turbo,28,5.18,0.19,Standard,FALSE
60017-1,Flatbed Truck,212,19.99,0.09,Standard,FALSE
7499-1,Flexible and Straight Tracks,24,20.7,0.86,Standard,FALSE
8867-1,Flexible Train Tracks,64,27.14,0.42,Standard,FALSE
70221-1,Flinxês Ultimate Phoenix,172,19.99,0.12,Standard,FALSE
3542-1,Flip Shot,46,10.13,0.22,Standard,FALSE
8487-1,Flo's V8 Cafe,517,62.13,0.12,Standard,TRUE
6318-1,Flowers / Trees and Fences,49,6.68,0.14,Standard,FALSE
41511-1,Flurr,46,4.99,0.11,Standard,TRUE
4711-1,Flying Lesson,23,5.18,0.23,Standard,TRUE
2539-1,Flying Machine,21,2.86,0.14,Standard,FALSE
7307-1,Flying Mummy Attack,125,20.7,0.17,Standard,FALSE
6093-1,Flying Ninja Fortress,694,128.63,0.19,Standard,FALSE
70146-1,Flying Phoenix Fire Temple,1301,119.99,0.09,Standard,FALSE
6493-1,Flying Time Vessel,237,65.33,0.28,Standard,FALSE
41521-1,Footi,72,4.99,0.07,Standard,TRUE
4706-1,Forbidden Corridor,238,39.46,0.17,Standard,TRUE
6264-1,Forbidden Cove,214,46.76,0.22,Standard,FALSE
6270-1,Forbidden Island,182,70.45,0.39,Standard,FALSE
70400-1,Forest Ambush,90,11.99,0.13,Standard,FALSE
4440-1,Forest Police Station,633,81.16,0.13,Standard,FALSE
6071-1,Forestmen's Crossing,207,50.8,0.25,Standard,FALSE
6054-1,Forestmen's Hideout,201,34.46,0.17,Standard,FALSE
6077-2,Forestmen's River Fortress,357,70.45,0.2,Standard,FALSE
615-2,Forklift,21,64.73,3.08,Standard,FALSE
2886-1,Formula 1 Racing Car,25,2.9,0.12,Standard,FALSE
2535-1,Formula 1 Racing Car,30,2.86,0.1,Standard,FALSE
6769-1,Fort Legoredo,687,126.2,0.18,Standard,FALSE
6762-1,Fort Legoredo,673,129.51,0.19,Standard,FALSE
4192-1,Fountain of Youth,125,20.7,0.17,Standard,TRUE
9478-1,Francesco Bernoulli,49,7.09,0.14,Standard,TRUE
30264-1,Frax' Phoenix Flyer,32,3.99,0.12,Standard,FALSE
8085-1,Freeco Speeder,177,26.7,0.15,Standard,TRUE
4736-1,Freeing Dobby,73,11.74,0.16,Standard,TRUE
3423-1,Freekick Frenzy,54,12.95,0.24,Standard,FALSE
4579-1,Freeze & Chill,114,26.31,0.23,Standard,FALSE
5970-1,Freeze Ray Frenzy,80,10.85,0.14,Standard,FALSE
6031-1,Fright Force,30,8.58,0.29,Standard,FALSE
30210-1,Frodo with cooking corner,33,4.05,0.12,Standard,TRUE
7630-1,Front-End Loader,108,14.11,0.13,Standard,FALSE
6706-1,Frontier Patrol,30,8.71,0.29,Standard,FALSE
70151-1,Frozen Spikes,77,12.99,0.17,Standard,FALSE
6459-1,Fuel Truck,112,20.97,0.19,Standard,FALSE
5515-1,Fun Building with LEGO Bricks,240,13.47,0.06,Standard,FALSE
6547-1,Fun Fair,193,39.91,0.21,Standard,FALSE
4628-1,Fun With Bricks,600,30.43,0.05,Standard,FALSE
5487-1,Fun With LEGO Bricks,700,32.56,0.05,Standard,FALSE
4635-1,Fun With Vehicles,525,30.43,0.06,Standard,FALSE
5584-1,Fun with Wheels,650,32.45,0.05,Standard,FALSE
8650-1,Furious Slammer Racer,254,23.86,0.09,Standard,FALSE
6813-1,Galactic Chief,24,4.84,0.2,Standard,FALSE
5974-1,Galactic Enforcer,825,108.58,0.13,Standard,FALSE
6984-1,Galactic Mediator,406,99.63,0.25,Standard,FALSE
6886-1,Galactic Peace Keeper,121,22.54,0.19,Standard,FALSE
1462-1,Galactic Scout,23,3.32,0.14,Standard,FALSE
70709-1,Galactic Titan,1012,99.99,0.1,Standard,FALSE
497-1,Galaxy Explorer,338,102.68,0.3,Standard,FALSE
3544-1,Game Set,154,19,0.12,Standard,FALSE
9469-1,Gandalf Arrives,83,13.18,0.16,Standard,TRUE
30213-1,Gandalf at Dol Guldur,31,5.06,0.16,Standard,TRUE
7642-1,Garage,953,108.58,0.11,Standard,FALSE
30313-1,Garbage Truck,48,3.49,0.07,Standard,FALSE
4432-1,Garbage Truck,208,20.28,0.1,Standard,FALSE
7599-1,Garbage Truck Getaway,402,53.41,0.13,Standard,TRUE
8822-1,Gargoyle Bridge,250,34.67,0.14,Standard,FALSE
2505-1,Garmadon's Dark Fortress,518,72.48,0.14,Standard,FALSE
70504-1,Garmatron,328,39.99,0.12,Standard,FALSE
6341-1,Gas N' Go Flyer,106,20.83,0.2,Standard,FALSE
6472-1,Gas N' Wash Express,470,65.77,0.14,Standard,FALSE
6397-1,Gas N' Wash Express,470,86.34,0.18,Standard,FALSE
6562-1,Gas Stop Shop,221,37.45,0.17,Standard,FALSE
6594-1,Gas Transit,124,22,0.18,Standard,FALSE
7705-1,Gate Assault,402,34.67,0.09,Standard,FALSE
8061-1,Gateway of the Squid,354,42.72,0.12,Standard,FALSE
6563-1,Gator Landing,233,40.83,0.18,Standard,FALSE
8899-1,Gator Swamp,354,42.72,0.12,Standard,FALSE
4566-1,Gear,8,3.95,0.49,Standard,FALSE
001-1,Gear Set,43,36.61,0.85,Standard,FALSE
10186-1,General Grievous,1085,97.37,0.09,Standard,TRUE
7255-1,General Grievous Chase,111,23.86,0.21,Standard,TRUE
7656-1,General Grievous Starfighter,232,22.46,0.1,Standard,TRUE
8033-1,General Grievous' Starfighter,44,4.33,0.1,Standard,TRUE
8095-1,General Grievous' Starfighter,454,53.41,0.12,Standard,TRUE
75040-1,General Grievous' Wheel Bike,261,24.99,0.1,Standard,TRUE
9491-1,Geonosian Cannon,132,20.28,0.15,Standard,TRUE
4478-1,Geonosian Fighter,170,25.33,0.15,Standard,TRUE
7959-1,Geonosian Starfighter,155,31.06,0.2,Standard,TRUE
75089-1,Geonosis Troopers,105,12.99,0.12,Standard,TRUE
70800-1,Getaway Glider,104,12.99,0.12,Standard,FALSE
4578-1,Ghost,8,3.95,0.49,Standard,FALSE
30201-1,Ghost,33,3.55,0.11,Standard,FALSE
21108-1,Ghostbusters Ecto-1,508,49.99,0.1,Standard,FALSE
1596-1,Ghostly Hideout,37,6.85,0.19,Standard,FALSE
5571-1,Giant Truck,1757,206.38,0.12,Standard,FALSE
5475-1,Girls Fantasy Bucket,190,9.24,0.05,Standard,FALSE
6513-1,Glade Runner,31,5.24,0.17,Standard,FALSE
1187-1,Glider,23,2.8,0.12,Standard,FALSE
41533-1,Globert,45,4.99,0.11,Standard,TRUE
41518-1,Glomp,64,4.99,0.08,Standard,TRUE
3816-1,Glove World,169,20.7,0.12,Standard,TRUE
41519-1,Glurt,62,4.99,0.08,Standard,TRUE
1251-1,Go-Cart,26,2.38,0.09,Standard,FALSE
6498-1,Go-Kart,22,2.8,0.13,Standard,FALSE
6406-1,Go-Kart,23,2.9,0.13,Standard,FALSE
3413-1,Goalkeeper,27,6.76,0.25,Standard,FALSE
41513-1,Gobba,57,4.99,0.09,Standard,TRUE
6765-1,Gold City Junction,350,74.24,0.21,Standard,FALSE
70401-1,Gold Getaway,199,19.99,0.1,Standard,FALSE
5971-1,Gold Heist,205,21.71,0.11,Standard,FALSE
8630-1,Gold Hunt,352,32.45,0.09,Standard,FALSE
9495-1,Gold Leader's Y-wing Starfighter,458,50.72,0.11,Standard,TRUE
8967-1,Gold Tooth's Getaway,68,10.85,0.16,Standard,FALSE
5522-1,Golden Anniversary Set,700,43.27,0.06,Standard,FALSE
7714-1,Golden Guardian,267,28.08,0.11,Standard,FALSE
7306-1,Golden Staff Guardians,70,10.35,0.15,Standard,FALSE
3834-1,Good Neighbours at Bikini Bottom,425,43.42,0.1,Standard,TRUE
76026-1,Gorilla Grodd Goes Bananas,347,49.99,0.14,Standard,TRUE
70125-1,Gorilla Legend Beast,106,9.99,0.09,Standard,FALSE
70008-1,Gorzan's Gorilla Striker,505,49.99,0.1,Standard,FALSE
10196-1,Grand Carousel,3263,271.45,0.08,Standard,FALSE
4513-1,Grand Central Station,354,63.32,0.18,Standard,FALSE
10211-1,Grand Emporium,2182,160.24,0.07,Standard,FALSE
8161-1,Grand Prix Race,595,64.91,0.11,Standard,FALSE
60025-1,Grand Prix Truck,315,29.99,0.1,Standard,FALSE
3569-1,Grand Soccer Stadium,386,57.78,0.15,Standard,FALSE
7701-1,Grand Titan,196,17.33,0.09,Standard,FALSE
8958-1,Granite Grinder,94,10.85,0.12,Standard,FALSE
360-1,Gravel Works,211,66.15,0.31,Standard,FALSE
4766-1,Graveyard Duel,548,35.78,0.07,Standard,TRUE
1374-1,Green Goblin,58,9.07,0.16,Standard,FALSE
10185-1,Green Grocer,2352,162.29,0.07,Standard,FALSE
4528-1,Green Lantern,38,15.21,0.4,Standard,TRUE
76025-1,Green Lantern vs. Sinestro,174,19.99,0.11,Standard,TRUE
4714-1,Gringott's bank,250,38.85,0.16,Standard,TRUE
6713-1,Grip 'n' Go Challenge,291,40.58,0.14,Standard,FALSE
4722-1,Gryffindor House,68,13.15,0.19,Standard,TRUE
6067-1,Guarded Inn,248,41.98,0.17,Standard,FALSE
10000-1,Guarded Inn,253,32.88,0.13,Standard,FALSE
6094-1,Guarded Treasure,103,20.29,0.2,Standard,FALSE
8058-1,Guardian of the Deep,144,16.01,0.11,Standard,FALSE
7115-1,Gungan Patrol,77,13.53,0.18,Standard,TRUE
7161-1,Gungan Sub,379,69.92,0.18,Standard,TRUE
9499-1,Gungan Sub,465,71.02,0.15,Standard,TRUE
8355-1,H.O.T. Blaster Bike,88,12.66,0.14,Standard,FALSE
4707-1,Hagrid's Hut,299,39.46,0.13,Standard,TRUE
4754-1,Hagrid's Hut,302,37,0.12,Standard,TRUE
4738-1,Hagrid's Hut,442,42.72,0.1,Standard,TRUE
75085-1,Hailfire Droid,163,19.99,0.12,Standard,TRUE
4481-1,Hailfire Droid,681,63.32,0.09,Standard,TRUE
7670-1,Hailfire Droid & Spider Droid,249,21.63,0.09,Standard,TRUE
6585-1,Hang-Glider,19,3.57,0.19,Standard,FALSE
6245-1,Harbor Sentry,25,7.98,0.32,Standard,FALSE
4645-1,Harbour,551,93.2,0.17,Standard,FALSE
4767-1,Harry and the Hungarian Horntail,265,35.78,0.14,Standard,TRUE
4751-1,Harry and the Marauder's Map,109,12.33,0.11,Standard,TRUE
10228-1,Haunted House,2064,182.63,0.09,Standard,FALSE
21101-1,Hayabusa,369,50.72,0.14,Standard,FALSE
7998-1,Heavy Hauler,332,39.31,0.12,Standard,FALSE
7900-1,Heavy Loader,347,28.89,0.08,Standard,FALSE
4439-1,Heavy-Lift Helicopter,393,50.72,0.13,Standard,FALSE
1246-1,Helicopter,26,2.38,0.09,Standard,FALSE
7031-1,Helicopter,88,12.66,0.14,Standard,FALSE
3222-1,Helicopter and Limousine,267,32.04,0.12,Standard,FALSE
60009-1,Helicopter Arrest,352,49.99,0.14,Standard,FALSE
60067-1,Helicopter Pursuit,253,39.99,0.16,Standard,FALSE
4429-1,Helicopter Rescue,425,60.87,0.14,Standard,FALSE
60046-1,Helicopter Surveillance,528,74.99,0.14,Standard,FALSE
6328-1,Helicopter Transport,102,21.44,0.21,Standard,FALSE
7686-1,Helicopter Transporter,377,43.42,0.12,Standard,FALSE
60049-1,Helicopter Transporter,382,44.99,0.12,Standard,FALSE
6046-1,Hemlock Stronghold,216,35.63,0.16,Standard,FALSE
7970-1,Hero,68,13.88,0.2,Standard,FALSE
3815-1,Heroic Heroes of the Deep,95,15.52,0.16,Standard,TRUE
75024-1,HH-87 Starhopper,362,39.99,0.11,Standard,TRUE
60007-1,High Speed Chase,283,29.99,0.11,Standard,FALSE
60042-1,High Speed Police Chase,110,19.99,0.18,Standard,FALSE
4511-1,High Speed Train,336,113.97,0.34,Standard,FALSE
10158-1,High Speed Train Car,161,30.83,0.19,Standard,FALSE
10157-1,High Speed Train Locomotive,143,30.83,0.22,Standard,FALSE
60051-1,High-Speed Passenger Train,610,149.99,0.25,Standard,FALSE
8197-1,Highway Chaos,142,16.01,0.11,Standard,FALSE
6600-2,Highway Construction,317,108.23,0.34,Standard,FALSE
8665-1,Highway Enforcer,52,4.62,0.09,Standard,FALSE
70708-1,Hive Crawler,560,69.99,0.12,Standard,FALSE
10183-1,Hobby Trains,1080,112.35,0.1,Standard,FALSE
4867-1,Hogwarts,466,51.77,0.11,Standard,TRUE
5378-1,Hogwarts Castle,943,101.11,0.11,Standard,TRUE
4709-1,Hogwarts Castle,682,118.39,0.17,Standard,TRUE
4757-1,Hogwarts Castle,944,110.99,0.12,Standard,TRUE
4842-1,Hogwarts Castle,1290,138.87,0.11,Standard,TRUE
4721-1,Hogwarts Classrooms,73,13.15,0.18,Standard,TRUE
4758-1,Hogwarts Express,389,49.33,0.13,Standard,TRUE
4708-1,Hogwarts Express,410,65.77,0.16,Standard,TRUE
4841-1,Hogwarts Express,646,85.46,0.13,Standard,TRUE
7754-1,Home One Mon Calamari Star Cruiser,789,119.43,0.15,Standard,TRUE
75077-1,Homing Spider Droid,102,9.99,0.1,Standard,TRUE
75016-1,Homing Spider Droid,295,29.99,0.1,Standard,TRUE
41523-1,Hoogi,69,4.99,0.07,Standard,TRUE
6660-1,Hook & Haul Wrecker,52,11.27,0.22,Standard,FALSE
6340-1,Hook & Ladder,177,31.44,0.18,Standard,FALSE
6480-1,Hook and Ladder Truck,118,42.51,0.36,Standard,FALSE
10233-1,Horizon Express,1351,129.99,0.1,Standard,FALSE
2965-1,Hornet Scout,73,11.43,0.16,Standard,FALSE
6022-1,Horse Cart,42,11.21,0.27,Standard,FALSE
6359-1,Horse Trailer,141,27.1,0.19,Standard,FALSE
555-1,Hospital,202,61.41,0.3,Standard,FALSE
7892-1,Hospital,382,57.77,0.15,Standard,FALSE
8382-1,Hot Buster,67,12.33,0.18,Standard,FALSE
8376-1,Hot Flame RC Car,257,101.31,0.39,Standard,FALSE
10151-1,Hot Rod,421,49.33,0.12,Standard,FALSE
6561-1,Hot Rod Club,237,41.66,0.18,Standard,FALSE
4584-1,Hot Scorcher,58,12.95,0.22,Standard,FALSE
7879-1,Hoth Echo Base,773,93.2,0.12,Standard,TRUE
7666-1,Hoth Rebel Base,548,56.17,0.1,Standard,TRUE
8089-1,Hoth Wampa Cave,297,42.72,0.14,Standard,TRUE
5899-1,House Building Set,134,10.67,0.08,Standard,FALSE
10660-1,House Suitcase,151,24.99,0.17,Standard,FALSE
1854-1,House with Roof-Windows,144,34.15,0.24,Standard,FALSE
70720-1,Hover Hunter,79,11.99,0.15,Standard,FALSE
60071-1,Hovercraft Arrest,331,44.99,0.14,Standard,FALSE
7045-1,Hovercraft Hideout,274,37,0.14,Standard,FALSE
6815-1,Hovertron,29,4.45,0.15,Standard,FALSE
6868-1,Hulk's Helicarrier Breakout,389,50.72,0.13,Standard,TRUE
76031-1,Hulkbuster Rescue Mission,248,29.99,0.12,Standard,TRUE
6338-1,Hurricane Harbour,364,75.67,0.21,Standard,FALSE
70164-1,Hurricane Heist,589,69.99,0.12,Standard,FALSE
8118-1,Hybrid Rescue Tank,347,32.45,0.09,Standard,FALSE
6199-1,Hydro Crystallisation Station,482,128.63,0.27,Standard,FALSE
6537-1,Hydro Racer,50,7.07,0.14,Standard,FALSE
2162-1,Hydro Reef Wrecker,287,58.06,0.2,Standard,FALSE
6180-1,Hydro Search Sub,297,71.46,0.24,Standard,FALSE
8016-1,Hyena Droid Bomber,232,21.71,0.09,Standard,TRUE
5973-1,Hyperspeed Pursuit,456,54.28,0.12,Standard,FALSE
6492-1,Hypno Cruiser,157,32.66,0.21,Standard,FALSE
30256-1,Ice Bear Mech,39,3.99,0.1,Standard,FALSE
70230-1,Ice Bear Tribe Pack,75,9.99,0.13,Standard,FALSE
4743-1,Ice Blade,108,12.33,0.11,Standard,FALSE
70804-1,Ice Cream Machine,344,29.99,0.09,Standard,FALSE
2260-1,Ice Dragon Attack,158,20.7,0.13,Standard,FALSE
1711-1,Ice Planet Scooter,19,3.14,0.17,Standard,FALSE
8124-1,Ice Rally,170,16.28,0.1,Standard,FALSE
6983-1,Ice Station Odyssey,343,96.73,0.28,Standard,FALSE
6579-1,Ice Surfer,43,6.76,0.16,Standard,FALSE
70106-1,Ice Tower,101,14.99,0.15,Standard,FALSE
6814-1,Ice Tunnelator,25,4.84,0.19,Standard,FALSE
6898-1,Ice-Sat V,135,24.18,0.18,Standard,FALSE
70223-1,Icebiteês Claw Driller,629,49.99,0.08,Standard,FALSE
102-2,Imagination Basic Set 2,426,38.73,0.09,Standard,FALSE
101-2,Imagination Beginner Set 1,290,27.59,0.1,Standard,FALSE
104-2,Imagination Deluxe Set 4,737,72.17,0.1,Standard,FALSE
105-3,Imagination Master Series 5,917,83.32,0.09,Standard,FALSE
103-2,Imagination Standard Set 3,576,55.45,0.1,Standard,FALSE
7127-1,Imperial AT-ST,107,13.15,0.12,Standard,TRUE
10174-1,Imperial AT-ST,1068,92.43,0.09,Standard,TRUE
7667-1,Imperial Dropship,81,10.81,0.13,Standard,TRUE
6271-1,Imperial Flagship,317,83.02,0.26,Standard,FALSE
10210-1,Imperial Flagship,1664,192.29,0.12,Standard,FALSE
21017-1,Imperial Hotel,1188,129.99,0.11,Standard,FALSE
7264-1,Imperial Inspection,367,59.64,0.16,Standard,TRUE
7659-1,Imperial Landing Craft,471,56.17,0.12,Standard,TRUE
6263-1,Imperial Outpost,216,42.04,0.19,Standard,FALSE
30246-1,Imperial Shuttle,57,3.99,0.07,Standard,TRUE
4494-1,Imperial Shuttle,82,8.63,0.11,Standard,TRUE
7166-1,Imperial Shuttle,238,46.04,0.19,Standard,TRUE
10212-1,Imperial Shuttle,2503,277.76,0.11,Standard,TRUE
30005-1,Imperial Speeder Bike,30,4.33,0.14,Standard,TRUE
6211-1,Imperial Star Destroyer,1367,115.54,0.08,Standard,TRUE
75055-1,Imperial Star Destroyer,1359,129.99,0.1,Standard,TRUE
10030-1,Imperial Star Destroyer,3096,349.66,0.11,Standard,TRUE
6277-1,Imperial Trading Post,608,141.14,0.23,Standard,FALSE
75078-1,Imperial Troop Transport,141,12.99,0.09,Standard,TRUE
7915-1,Imperial V-wing Starfighter,139,20.7,0.15,Standard,TRUE
7621-1,Indiana Jones and the Lost Tomb,277,21.63,0.08,Standard,TRUE
7620-1,Indiana Jones Motorcycle Chase,79,10.81,0.14,Standard,TRUE
6335-1,Indy Transport,397,44.54,0.11,Standard,FALSE
70162-1,Infearno Interception,313,29.99,0.1,Standard,FALSE
70155-1,Inferno Pit,74,12.99,0.18,Standard,FALSE
6541-1,Intercoastal Seaport,545,109.04,0.2,Standard,FALSE
6396-1,International Jetport,541,124.32,0.23,Standard,FALSE
7467-1,International Space Station,162,19,0.12,Standard,FALSE
6979-1,Interstellar Starfighter,292,116.12,0.4,Standard,FALSE
70167-1,Invizable Gold Getaway,237,19.99,0.08,Standard,FALSE
8105-1,Iron Condor,141,16.84,0.12,Standard,FALSE
4529-1,Iron Man,44,15.21,0.35,Standard,TRUE
30167-1,Iron Man vs. Fighting Drone,24,4.99,0.21,Standard,TRUE
76008-1,Iron Man vs. The Mandarin: Ultimate Showdown,91,12.99,0.14,Standard,TRUE
76029-1,Iron Man vs. Ultron,90,12.99,0.14,Standard,TRUE
76006-1,Iron Man: Extremis Sea Port Battle,195,19.99,0.1,Standard,TRUE
76007-1,Iron Man: Malibu Mansion Attack,364,39.99,0.11,Standard,TRUE
7476-1,Iron Predator vs. T-Rex,278,47.71,0.17,Standard,FALSE
4181-1,Isla de la Muerta,152,20.7,0.14,Standard,TRUE
6409-1,Island Arcade,145,33.86,0.23,Standard,FALSE
5935-1,Island Hopper,205,27.06,0.13,Standard,FALSE
6256-1,Islander Catamaran,63,18.86,0.3,Standard,FALSE
9479-1,Ivan Mater,52,7.09,0.14,Standard,TRUE
4475-1,Jabba's Message,46,8.86,0.19,Standard,TRUE
4480-1,Jabba's Palace,231,37.99,0.16,Standard,TRUE
9516-1,Jabba's Palace,717,121.75,0.17,Standard,TRUE
4476-1,Jabba's Prize,40,8.86,0.22,Standard,TRUE
6210-1,Jabba's Sail Barge,781,86.65,0.11,Standard,TRUE
75020-1,Jabba's Sail Barge,850,119.99,0.14,Standard,TRUE
8897-1,Jagged Jaws Reef,191,21.36,0.11,Standard,FALSE
8011-1,Jango Fett,422,38.85,0.09,Standard,TRUE
7153-1,Jango Fett's Slave I,360,64.75,0.18,Standard,TRUE
65153-1,Jango Fett's Slave I with Bonus Cargo Case,360,64.75,0.18,Standard,TRUE
41514-1,Jawg,61,4.99,0.08,Standard,TRUE
9553-1,Jay ZX,28,5.06,0.18,Standard,FALSE
9442-1,Jay's Storm Fighter,242,25.36,0.1,Standard,FALSE
8783-1,Jayko,49,9.87,0.2,Standard,FALSE
75025-1,Jedi Defender-class Cruiser,927,89.99,0.1,Standard,TRUE
7203-1,Jedi Defense I,111,9.07,0.08,Standard,TRUE
7204-1,Jedi Defense II,53,9.07,0.17,Standard,TRUE
7103-1,Jedi Duel,82,12.95,0.16,Standard,TRUE
75038-1,Jedi Interceptor,223,24.99,0.11,Standard,TRUE
